8.025791608006543, 9.556664532593507e-10
8.0431158350732, 9.749589701779425e-10
8.060444036497982, 1.0015094576082179e-9
8.077764289206513, 1.0147202694740566e-9
8.095084541915044, 1.0281053438481768e-9
8.112412743339826, 1.0561031353899663e-9
8.129729021690233, 1.0626956319857023e-9
8.147057223115015, 1.0916354006142173e-9
8.164373501465422, 1.0984496997306309e-9
8.181701702890203, 1.1283631379752833e-9
8.199021955598734, 1.1432472641499262e-9
8.216338233949141, 1.1503837392198632e-9
8.233666435373923, 1.1817114667883122e-9
8.25098271372433, 1.1890880463674102e-9
8.268302966432861, 1.2047731887823336e-9
8.285627193499517, 1.2290945480268454e-9
8.302943471849924, 1.236766906295825e-9
8.32025975020033, 1.244487157610545e-9
8.337587951625112, 1.2783775485356599e-9
8.354904229975519, 1.2863575453317768e-9
8.372216533967801, 1.2855102519528091e-9
8.389540761034457, 1.3114614906933173e-9
8.406861013742988, 1.3287608490680377e-9
8.424177292093395, 1.3370553527774635e-9
8.441489596085678, 1.336174665948331e-9
8.458805874436084, 1.344515448814505e-9
8.476126127144616, 1.3622508186705434e-9
8.493450354211273, 1.389751257633252e-9
8.510762658203554, 1.3888358612543231e-9
8.528074962195836, 1.3879210678254012e-9
8.545395214904367, 1.406228996894247e-9
8.562711493254774, 1.4150070788487404e-9
8.580023797247057, 1.4140750470559844e-9
8.597336101239337, 1.4131436291705901e-9
8.61464840523162, 1.4122128247881914e-9
8.6319607092239, 1.4112826335046882e-9
8.649273013216183, 1.4103530549162468e-9
8.666581342850339, 1.399758045776141e-9
8.683885698126371, 1.379714994272084e-9
8.701198002118653, 1.378806208543146e-9
8.718510306110934, 1.3778980214099358e-9
8.735822610103217, 1.3769904324781726e-9
8.753134914095499, 1.376083441353835e-9
8.77044721808778, 1.3751770476431615e-9
8.787759522080062, 1.3742712509526499e-9
8.805071826072343, 1.3733660508890568e-9
8.822384130064625, 1.3724614470593982e-9
8.839696434056908, 1.3715574390709491e-9
8.857008738049188, 1.3706540265312427e-9
8.87432104204147, 1.3697512090480712e-9
8.891633346033752, 1.3688489862294845e-9
8.908945650026034, 1.3679473576837913e-9
8.926257954018315, 1.3670463230195584e-9
8.943570258010597, 1.3661458818456094e-9
8.96088256200288, 1.3652460337710268e-9
8.97819486599516, 1.3643467784051497e-9
8.995507169987443, 1.3634481153575751e-9
9.012819473979725, 1.362550044238151e-9
9.030131777972006, 1.3616525646570055e-9
9.047444081964288, 1.3607556762244836e-9
9.064752411598445, 1.3505332579606416e-9
9.082056766874476, 1.331195053240955e-9
9.099361122150508, 1.312133751114806e-9
9.116669451784665, 1.302276595817668e-9
9.133981755776947, 1.301418816935564e-9
9.151294059769228, 1.3005616030521804e-9
9.16860636376151, 1.2997049537953612e-9
9.185906744679418, 1.272308616945699e-9
9.203219048671698, 1.2714705772645438e-9
9.220519429589606, 1.2446693897123587e-9
9.237831733581887, 1.2438495553383667e-9
9.25514403757417, 1.2430302609699426e-9
9.27245634156645, 1.2422115062513977e-9
9.289764671200608, 1.232879628522768e-9
9.30706902647664, 1.2152260990664853e-9
9.324369407394546, 1.1896104826442258e-9
9.341681711386828, 1.1888269142738667e-9
9.35899401537911, 1.188043862021514e-9
9.376302345013267, 1.179118908419941e-9
9.393606700289299, 1.162235175490399e-9
9.410907081207206, 1.1377365488803473e-9
9.428219385199487, 1.1369871486468212e-9
9.44553168919177, 1.1362382420255463e-9
9.457061302112248, 1.1125319217286937e-9
9.491681935738686, 1.103446943689302e-9
9.50897834229847, 1.0727794189645647e-9
9.52627474885825, 1.042964220740998e-9
9.543587052850533, 1.0422772448049945e-9
9.560883459410315, 1.0133097775806857e-9
9.578187814686347, 9.988002556508775e-10
9.595484221246128, 9.710411216839687e-10
9.61278857652216, 9.571368421027947e-10
9.630084983081943, 9.305356376334575e-10
9.647385363999849, 9.109209799338183e-10
9.66468177055963, 8.856042287894442e-10
9.681978177119413, 8.609910928901077e-10
9.699274583679195, 8.370620170247068e-10
9.716567015880852, 8.082168401938271e-10
9.733863422440633, 7.857544915767536e-10
9.751159829000414, 7.639164272857455e-10
9.768452261202073, 7.375918492008449e-10
9.785740719045604, 7.072902172008352e-10
9.803037125605385, 6.87632869516267e-10
9.820325583448918, 6.593836444390537e-10
9.837618015650575, 6.366612685142206e-10
9.854910447852232, 6.147219061991787e-10
9.872194931337638, 5.854253374359569e-10
9.889479414823047, 5.575249917984141e-10
9.90676787266658, 5.346208380301912e-10
9.92405633051011, 5.126576290941363e-10
9.941340813995517, 4.882252649124047e-10
9.9586213231228, 4.617685571135835e-10
9.975905806608207, 4.3976147692049784e-10
9.993182341377363, 4.130784825317123e-10
10.010458876146522, 3.88014507149634e-10
10.027747333990053, 3.720741563729093e-10
10.04502386875921, 3.4949816200379515e-10
10.062300403528369, 3.2829199005589744e-10
10.079568989581276, 3.041572986478994e-10
10.096841549992307, 2.8374284274118373e-10
10.114118084761465, 2.6652644458430327e-10
10.13139461953062, 2.50354669659617e-10
