6439359218.323504, 9.108731909969717e-7
6674939507.431718, 8.361060946537207e-7
7044567848.379701, 7.674703994772358e-7
7434664556.161548, 7.166381034371663e-7
7846363077.5247965, 6.57809499347468e-7
8280859624.436112, 6.142404350140725e-7
8739416649.738829, 5.638176244015536e-7
9560798125.558372, 5.175263229235996e-7
10648984440.018423, 4.832379501627281e-7
12076040958.949299, 4.435559220674333e-7
12975793940.107365, 4.071415287019796e-7
14452666602.77054, 3.801666292926116e-7
16389449608.473059, 3.4894850402036594e-7
17929825911.2415, 3.3146003407905326e-7
19614975785.472885, 3.095016609516714e-7
21847503648.51364, 2.889958280099401e-7
24334132292.190823, 2.6984859580508775e-7
26621196325.86921, 2.5632442532700635e-7
28604669290.03148, 2.3528108447941767e-7
31860381756.949615, 2.2348769640851383e-7
36129949971.45682, 2.1228387213559876e-7
40971677455.03314, 1.982176695636183e-7
45634972098.58933, 1.8828207314775544e-7
51750455203.23103, 1.788431675829874e-7
64201069472.09055, 1.641510183559462e-7
71508275863.8318, 1.5861644194430283e-7
78229041736.01396, 1.481085113998921e-7
87132877115.9167, 1.4068462028936095e-7
95322134370.29079, 1.4067939832624292e-7
