10181279.0473228, 1.701622849153484e-9
11138175.181788517, 1.5619139558822766e-9
12185006.00991104, 1.409330613181501e-9
13571873.152953481, 1.3159563223143505e-9
15390622.176967677, 1.2499851586978468e-9
17142344.596378498, 1.167168198152023e-9
18091611.085769653, 1.053163197317821e-9
19439567.842765357, 9.341500947518438e-10
20516044.296591952, 8.42905505925596e-10
24116523.046600707, 6.981225910879841e-10
30461067.818141744, 6.086752548718608e-10
37789679.79134769, 5.30692346927738e-10
45226878.98346788, 4.471265085148921e-10
55108979.222307436, 3.640313236821023e-10
61381346.466760375, 3.4578437161773547e-10
68367618.98408313, 3.2845204210912034e-10
78934921.38220131, 3.0668611030963494e-10
87919098.23156625, 2.9634576805103524e-10
99701021.94237486, 2.767095160700435e-10
113061825.88648224, 2.6737789078072234e-10
128213093.74515367, 2.628239316536698e-10
145394763.25288004, 2.539605774687802e-10
159059813.2217075, 2.371363436355846e-10
177163606.4045936, 2.176650455161213e-10
204547058.25852486, 2.1395620327473728e-10
231958142.81406456, 2.1394508501356467e-10
298292540.3388586, 2.102902608880647e-10
397630641.6054672, 2.066948031899063e-10
450916605.3915845, 2.0317439361994318e-10
520612935.26691955, 2.0667178761279073e-10
669495595.6709948, 2.0665030871969969e-10
860955082.4799509, 2.1019817325783699e-10
994029377.6353873, 2.1018568990455324e-10
1127237958.3553133, 2.138053618641419e-10
1301470505.2478907, 2.1748575472713633e-10
1449600648.1381788, 2.174760675413848e-10
1703999413.0349464, 2.2121800474780242e-10
1897944397.2048001, 2.2502933813337183e-10
2484955383.751828, 2.3284494516210227e-10
3253521688.1650686, 2.368407726243807e-10
4183949904.2216196, 2.493017810900529e-10
4830645876.868869, 2.579738121747494e-10
5577298993.03165, 2.5795849149814594e-10
6324705558.499332, 2.6240087346447967e-10
7044567848.379701, 2.71532591651244e-10
8133417801.384779, 2.8583158758170365e-10
9223366515.27687, 2.9577651381370877e-10
10459377835.065435, 3.0606745343981473e-10
11861025420.106504, 3.167164452892777e-10
13694335461.154078, 3.221683242069663e-10
15529495499.40392, 3.3337751296610286e-10
17610582941.39996, 3.4497670255150696e-10
19614975785.472885, 3.5698211239297233e-10
22646782125.037113, 3.6939983344501013e-10
25681647867.059612, 3.888554374093795e-10
29123212009.819546, 4.093357319430118e-10
33624667416.419487, 4.235745880633559e-10
37451743611.34558, 4.458867860096045e-10
41714408120.65969, 4.535689057160907e-10
48162033056.554375, 4.774539940496008e-10
54616164304.980354, 5.026006102047999e-10
60832440578.62149, 5.200914328239813e-10
67756237990.04252, 5.474877481987366e-10
78229041736.01396, 5.763186337873263e-10
