1062788.305896603,1.0452602962577611e-08
1285914.1738015541,6.761557891781611e-09
1594317.7486715047,5.315234983991138e-09
1879209.633673264,4.378132283254541e-09
2187808.8474055785,3.6454559723909205e-09
2743184.4265298927,2.858266483744785e-09
3371254.1332038944,2.3946453021638767e-09
4013848.5314056985,2.067008397330839e-09
5173496.78882094,1.676058300806538e-09
6348819.431944742,1.4418531705842095e-09
7641562.925384523,1.2671363079360751e-09
9941404.990416143,1.0564842109683251e-09
11958576.851539142,9.66276366488375e-10
14827614.467280956,8.730626906458154e-10
18384792.191470828,7.876970712638613e-10
22116064.333113313,7.246339217215922e-10
30128241.11721515,6.470793477654008e-10
35615100.69617194,6.083921979866541e-10
44955732.11670525,5.693347019671881e-10
53153332.01260648,5.507085881044516e-10
67105895.47438932,5.291782770842417e-10
79424533.84444496,5.20948849775695e-10
100203971.41566205,5.168822532023047e-10
118615700.32326634,5.197028957291508e-10
158115432.89938208,5.417668089839475e-10
215715706.34336913,5.993482498765073e-10
255186523.67372507,6.261278155394554e-10
322502321.49478114,6.98003618681036e-10
394346063.184758,7.580888026525647e-10
477822306.76268303,8.242308964651184e-10
658187488.7019705,9.802594513947602e-10
800831679.5137286,1.1041834936575551e-09
984692482.6036516,1.261851229756825e-09
1319882717.3876505,1.515033634428917e-09
1605898241.5154688,1.7014764001396327e-09
1974786939.0898244,1.9724477317118157e-09
2599714753.528878,2.4393670138751234e-09
3202420320.263714,2.8691759218934717e-09
3820344168.46205,3.2944674258083074e-09
4939151015.8434725,4.1599752072804914e-09
6127335224.325375,5.054807200757479e-09
7194698928.154027,5.891979004506216e-09
9048887565.685768,7.218842844788541e-09
11021884052.98866,8.653118512194971e-09
12942611770.227411,1.0171126616722093e-08
16283995444.72623,1.3130014500560624e-08
20139722377.63125,1.6425060741611282e-08
23460321041.75149,1.9626120318891472e-08
26979987354.803963,2.1937744954496367e-08
