13330224.120045384, 6.37336316431741e-7
13571873.152953481, 5.278946492979826e-7
14068392.401641242, 4.37242763003653e-7
14323422.878834497, 3.6841664270775194e-7
14847437.146156788, 3.104220960898251e-7
15669621.909562232, 2.527474347553873e-7
16537335.593448812, 2.1295945114099971e-7
17142344.596378498, 1.7943629994415792e-7
18091611.085769653, 1.4609805514540687e-7
19093443.71410495, 1.230990204377146e-7
20516044.296591952, 1.0371976767759254e-7
22044638.98090764, 8.590737662341178e-8
23265372.640626654, 7.363404116767259e-8
24998812.305357404, 5.995280970040395e-8
26861405.846867826, 5.1387145766084515e-8
28862776.169390872, 4.1839395506565545e-8
29918704.39515322, 3.586218976244556e-8
32730639.167874336, 3.0216246756574087e-8
35806856.01182456, 2.502685146538507e-8
39882303.49687785, 2.145086070277382e-8
44421608.30014814, 1.80736227379042e-8
49477565.51038398, 1.549115214438758e-8
56107989.547542505, 1.3506941482977572e-8
63626948.064096615, 1.1776881830618255e-8
74793207.55939054, 1.0268267361654993e-8
86353686.82354784, 9.107627496617202e-9
101508392.56985678, 8.359612755705455e-9
119322684.89208739, 7.41465634820508e-9
142805989.87325922, 6.8056357881550495e-9
170910927.47472838, 6.354544076307839e-9
208255067.84390268, 6.246128500924243e-9
258359042.95053652, 5.932779067238747e-9
309205403.0180969, 5.831602563450002e-9
383596965.1349305, 5.8310830760084786e-9
450916605.3915845, 5.830693490796668e-9
559402389.7022074, 5.930885492077237e-9
669495595.6709948, 6.243115184593006e-9
830569182.0513414, 6.460091828823808e-9
994029377.6353873, 6.684708649085601e-9
1189659362.4649038, 7.281826465797732e-9
1475878870.587479, 7.797469807637115e-9
1734889352.058305, 8.34981303269259e-9
2076324308.8715706, 9.095667846981004e-9
2440710417.8185306, 9.908220392383451e-9
2869044743.2489095, 1.0979807862930592e-8
3433687189.66449, 1.216719864447253e-8
3893831132.552219, 1.3483297868710644e-8
4660156698.504778, 1.5199524563095374e-8
5477994431.847186, 1.7134329025691547e-8
6556091308.770175, 1.931527860869401e-8
7434664556.161548, 2.140456998427242e-8
8583810156.973239, 2.412941707128207e-8
9910574479.099096, 2.8149013936485807e-8
11442411319.637499, 3.228059457917566e-8
13211017896.479273, 3.638998262904718e-8
14981409178.115068, 4.102280902330964e-8
17929825911.2415, 4.704324662900082e-8
20701165547.82908, 5.30319515473756e-8
23475301749.35081, 5.978347510187757e-8
27103782836.723778, 7.094724383220863e-8
30735925432.357796, 7.997957196428273e-8
34854806721.05514, 9.171928045951987e-8
40242171209.134026, 1.0518140757214398e-7
47304501558.88707, 1.1655691942243183e-7
